decay_rank,cluster_id,violation_count,total_decayed_impact,avg_decayed_impact,last_active_date,first_violation_date,total_raw_impact,days_since_last_violation,trend_slope,trend_direction,decay_score_norm,hotspot_impact_score,orig_score_norm,hotspot_score_decay_blended,freshness
3901,6422,11,5.951259824497959,0.5410236204089054,2024-02-12,2023-11-19,11.45,56,-0.1429,stable,0.0003816974976361527,10.50235294117647,0.004393341412973797,0.001585,active_this_quarter
3902,854,8,7.071478750141099,0.8839348437676374,2024-03-21,2023-12-28,12.6,18,0.0,insufficient_data,0.00045354526992841965,10.102168674698794,0.004225936439956391,0.001585,active_this_month
3903,6335,12,5.593142639849443,0.46609521998745357,2024-02-17,2023-11-29,10.8,51,-0.1786,stable,0.0003587288427173811,10.619240506329117,0.004442237787293252,0.001584,active_this_quarter
3904,587,7,7.171927201584144,1.024561028797735,2024-03-29,2023-12-05,12.75,9,0.0,insufficient_data,0.00045998775835740896,10.052173913043475,0.004205022644919957,0.001583,active_this_month
3905,11917,9,6.977816454927366,0.775312939436374,2024-04-07,2023-12-02,12.1,1,0.0,insufficient_data,0.0004475380269647071,10.105238095238096,0.0042272204391177876,0.001581,active_this_week
3906,2298,8,5.370781904257005,0.6713477380321257,2024-02-06,2023-11-15,12.32,61,0.0,insufficient_data,0.00034446723444432484,10.672487804878047,0.004464512182674388,0.00158,active_this_quarter
3907,1837,6,8.28950384122402,1.3815839735373368,2024-03-29,2024-03-09,9.600000000000001,10,0.0,insufficient_data,0.0005316660616657587,9.62842105263158,0.004027758464127234,0.00158,active_this_month
3908,2047,9,6.842924256705748,0.7603249174117498,2024-02-19,2024-01-22,11.360000000000001,48,0.0,insufficient_data,0.0004388864109993136,10.137428571428572,0.004240686350322931,0.001579,active_this_quarter
3909,8231,10,7.6456017681805,0.76456017681805,2024-03-07,2023-12-05,10.6,31,0.5,stable,0.0004903679471065987,9.838260869565216,0.004115538599015952,0.001578,active_this_quarter
3910,3957,7,7.622745428431483,1.088963632633069,2024-03-31,2023-11-18,12.559999999999999,8,0.0,insufficient_data,0.0004889020041055204,9.849909774436089,0.004120411565718902,0.001578,active_this_month
3911,12446,8,5.07694199972216,0.63461774996527,2024-01-15,2023-11-15,13.35,83,0.0,insufficient_data,0.0003256211481408995,10.747704918032786,0.004495976984898987,0.001577,active_this_quarter
3912,7632,7,7.196565583468418,1.0280807976383455,2024-03-24,2023-11-11,12.8,15,0.0,insufficient_data,0.00046156799665793123,9.99390977443609,0.004180649606376235,0.001577,active_this_month
3913,292,7,7.439849541231105,1.0628356487473007,2024-03-16,2023-12-21,11.85,23,0.0,insufficient_data,0.00047717156306764863,9.906511627906976,0.0041440892375984835,0.001577,active_this_month
3914,5607,9,7.85101516349517,0.87233501816613,2024-03-31,2023-12-19,11.520000000000001,8,0.0,insufficient_data,0.0005035425994129563,9.74452427184466,0.004076326731067544,0.001575,active_this_month
3915,1903,7,8.120525243815159,1.160075034830737,2024-03-29,2023-11-18,12.0,10,0.0,insufficient_data,0.0005208282374592731,9.637022900763355,0.004031356786887582,0.001574,active_this_month
3916,10257,9,5.220232293752842,0.5800258104169824,2024-02-08,2023-11-11,12.05,60,0.0,insufficient_data,0.00033481139495921476,10.67318181818182,0.004464802502130009,0.001574,active_this_quarter
3917,6412,10,7.027680584183661,0.7027680584183661,2024-02-26,2023-12-21,11.05,41,0.1786,stable,0.00045073617557865017,10.0255223880597,0.004193873786270287,0.001574,active_this_quarter
3918,10019,8,8.336964144136774,1.0421205180170967,2024-04-02,2023-12-13,11.0,5,0.0,insufficient_data,0.0005347100354449374,9.545945945945943,0.003993257500031769,0.001572,active_this_week
3919,6873,13,6.075574312957224,0.46735187022747876,2024-03-17,2023-12-26,9.4,22,0.2857,stable,0.00038967068828218917,10.353414634146342,0.004331037581068832,0.001572,active_this_month
3920,1778,11,5.835150663731334,0.5304682421573941,2024-03-30,2023-11-28,10.96,9,-0.1786,stable,0.0003742505742242694,10.43255737704918,0.004364144551657123,0.001571,active_this_month
3921,803,9,7.3885371308282375,0.8209485700920264,2024-03-30,2023-11-21,11.35,8,0.0,insufficient_data,0.0004738805256695115,9.873953488372091,0.0041304695255635565,0.001571,active_this_month
3922,2028,9,8.114252416768274,0.9015836018631416,2024-04-03,2023-11-26,11.1,5,0.0,insufficient_data,0.0005204259155211443,9.60767441860465,0.004019079737849339,0.00157,active_this_week
3923,11846,9,9.894078720148777,1.0993420800165308,2024-04-08,2023-12-23,10.5,0,0.0,insufficient_data,0.0006345790975803146,8.970560747663551,0.003752562521088983,0.00157,active_this_week
3924,7974,14,6.221870381327635,0.44441931295197395,2024-02-29,2023-12-07,10.1,38,0.1429,stable,0.0003990537172303,10.274285714285712,0.004297936392931782,0.001569,active_this_quarter
3925,7798,11,3.817861442465065,0.34707831295136954,2023-12-18,2023-12-02,8.96,112,-0.3929,stable,0.00024486717130240587,11.126,0.004654225280232385,0.001568,dormant
3926,11046,10,5.66471957898574,0.566471957898574,2024-03-02,2023-11-21,12.55,36,-0.4286,stable,0.0003633195914600786,10.471176470588237,0.0043802996803151435,0.001568,active_this_quarter
3927,8359,12,6.437530357718692,0.5364608631432243,2024-04-06,2023-11-12,10.25,1,0.0,stable,0.0004128855571694481,10.17739726027397,0.004257406041320773,0.001566,active_this_week
3928,5204,8,7.671626221450758,0.9589532776813448,2024-04-05,2023-11-10,11.680000000000001,3,0.0,insufficient_data,0.0004920370842277367,9.72717808219178,0.004069070477751155,0.001565,active_this_week
3929,1109,8,7.858138120980681,0.9822672651225851,2024-03-12,2023-12-29,11.4,27,0.0,insufficient_data,0.0005039994463879106,9.661917808219178,0.004041770817772889,0.001565,active_this_month
3930,1999,10,8.18829871807872,0.8188298718078719,2024-03-28,2023-12-29,10.35,10,0.4286,stable,0.0005251750423872014,9.543333333333337,0.003992164592637463,0.001565,active_this_month
3931,7426,6,6.012632445829271,1.0021054076382119,2024-01-24,2023-11-14,12.560000000000002,75,0.0,insufficient_data,0.0003856337693964785,10.321714285714286,0.004317776699973682,0.001565,active_this_quarter
3932,8621,12,6.833161589053433,0.5694301324211194,2024-04-06,2023-12-25,10.2,2,0.3571,stable,0.0004382602602475345,9.99378640776699,0.0041805979996649215,0.001561,active_this_week
3933,7125,10,5.774856300908031,0.5774856300908031,2024-02-20,2024-01-03,10.0,48,0.1429,stable,0.0003703834590100277,10.375,0.004340067165415333,0.001561,active_this_quarter
3934,2520,9,5.28852393909589,0.5876137710106544,2023-12-28,2023-11-16,11.45,102,0.0,insufficient_data,0.0003391914339603007,10.54857142857143,0.004412675517993366,0.001561,dormant
3935,560,8,6.932722508164397,0.8665903135205496,2024-03-13,2024-02-24,9.1,25,0.0,insufficient_data,0.0004446458247847401,9.96,0.00416646447879872,0.001561,active_this_month
3936,5825,8,6.358208663604913,0.7947760829506141,2024-03-23,2023-11-16,12.8,16,0.0,insufficient_data,0.0004077980810644968,10.152440944881889,0.004246966322284347,0.00156,active_this_month
3937,6692,7,6.602581596496697,0.943225942356671,2024-02-22,2023-12-20,12.299999999999999,45,0.0,insufficient_data,0.0004234714913550096,10.0675,0.004211433849428324,0.00156,active_this_quarter
3938,5556,9,6.582518969981519,0.7313909966646133,2024-03-12,2023-11-22,11.620000000000001,27,0.0,insufficient_data,0.0004221847294654801,10.04018181818182,0.004200006115073825,0.001556,active_this_month
3939,2343,9,6.25890709217431,0.6954341213527011,2024-03-26,2023-11-28,12.55,13,0.0,insufficient_data,0.00040142915037685097,10.16135593220339,0.004250695637344987,0.001556,active_this_month
3940,11856,7,8.388075522171725,1.1982965031673893,2024-04-02,2024-03-12,9.0,6,0.0,insufficient_data,0.0005379881791778608,9.4,0.003932205431797988,0.001556,active_this_week
3941,11220,8,7.168762008534324,0.8960952510667906,2024-03-20,2023-12-07,11.85,19,0.0,insufficient_data,0.00045978475154838367,9.831153846153846,0.004112565590924238,0.001556,active_this_month
3942,11977,7,8.117271866711903,1.159610266673129,2024-04-02,2023-12-10,12.25,6,0.0,insufficient_data,0.0005206195747667003,9.494736842105263,0.003971835721704127,0.001556,active_this_week
3943,8845,12,5.856792886003521,0.4880660738336267,2024-02-27,2023-12-03,10.4,40,0.1071,stable,0.000375638647057281,10.286511627906975,0.00430305073377755,0.001554,active_this_quarter
3944,619,9,5.681735828342449,0.6313039809269387,2024-03-10,2023-11-17,12.4,29,0.0,insufficient_data,0.00036441096706627744,10.353716814159291,0.00433116398892929,0.001554,active_this_month
3945,3157,12,5.687619942536333,0.47396832854469445,2024-04-03,2023-11-17,10.6,5,-0.1786,stable,0.00036478835802715697,10.338260869565216,0.0043246984624094615,0.001553,active_this_week
3946,293,6,7.787712707167715,1.2979521178612858,2024-03-08,2023-12-21,12.5,31,0.0,insufficient_data,0.000499482553324068,9.576923076923077,0.0040062158449987685,0.001552,active_this_quarter
3947,12047,7,8.358514041414868,1.1940734344878383,2024-03-12,2023-12-07,11.924999999999999,27,0.0,insufficient_data,0.0005360921868058148,9.378684210526316,0.003923288616569107,0.001552,active_this_month
3948,5546,8,8.057524616331257,1.0071905770414071,2024-04-08,2023-11-29,11.68,0,0.0,insufficient_data,0.0005167875498453457,9.469538461538464,0.0039612947420299485,0.00155,active_this_week
3949,6934,6,5.446908682149461,0.9078181136915768,2024-01-15,2023-11-16,13.120000000000001,84,0.0,insufficient_data,0.00034934979737747735,10.388949152542374,0.004345902371095769,0.001548,active_this_quarter
3950,7986,7,5.718791293003061,0.816970184714723,2024-01-31,2023-12-03,12.480000000000002,68,0.0,insufficient_data,0.0003667876030310656,10.27248275862069,0.004297182181010581,0.001546,active_this_quarter
3951,9749,9,7.2370640702409474,0.804118230026772,2024-04-04,2023-12-27,10.7,3,0.0,insufficient_data,0.00046416545862648667,9.73060606060606,0.0040705044687448485,0.001546,active_this_week
3952,129,11,5.610517067292282,0.5100470061174801,2024-03-19,2023-11-13,12.0,20,-0.5,stable,0.00035984319088455295,10.304330708661416,0.004310504806770344,0.001545,active_this_month
3953,3809,6,8.026313768400124,1.3377189614000207,2024-03-02,2024-01-01,12.0,37,0.0,insufficient_data,0.0005147857715823001,9.437704918032786,0.00394797814280799,0.001545,active_this_quarter
3954,6435,10,7.425197071528982,0.7425197071528982,2024-04-04,2023-12-10,10.4,3,0.3214,stable,0.0004762317938113195,9.645172413793103,0.004034765888951634,0.001544,active_this_week
3955,5459,7,6.937259566143842,0.9910370808776917,2024-02-27,2023-12-27,11.4,40,0.0,insufficient_data,0.00044493681925119834,9.819508196721312,0.004107693986035363,0.001544,active_this_quarter
3956,8007,6,10.061097056046776,1.6768495093411293,2024-03-27,2023-12-19,11.5,12,0.0,insufficient_data,0.0006452911959849576,8.703030303030301,0.0036406492585827916,0.001544,active_this_month
3957,11654,9,7.937343569102655,0.8819270632336283,2024-03-31,2023-11-21,10.850000000000001,8,0.0,insufficient_data,0.0005090794667934821,9.452307692307691,0.003954086771353001,0.001543,active_this_month
3958,9927,8,7.707524199875191,0.9634405249843989,2024-03-17,2024-02-06,10.0,22,0.0,insufficient_data,0.0004943394821970539,9.538461538461538,0.0039901266247377295,0.001543,active_this_month
3959,8674,11,5.98266246038976,0.5438784054899781,2024-03-06,2023-11-18,10.7,32,0.0,stable,0.0003837115766534624,10.133302752293575,0.004238960438789606,0.00154,active_this_quarter
3960,9131,8,7.5935640821383785,0.9491955102672973,2024-04-01,2023-11-12,11.7,7,0.0,insufficient_data,0.0004870303925163437,9.55191489361702,0.003995754428590739,0.00154,active_this_week
3961,6162,10,5.305244377606846,0.5305244377606846,2024-02-18,2023-11-26,11.0,50,-0.25,stable,0.0003402638370694272,10.365060240963857,0.0043359091681310045,0.001539,active_this_quarter
3962,10952,9,6.15206575101103,0.6835628612234478,2024-04-07,2023-11-14,11.8,1,0.0,insufficient_data,0.0003945766395188572,10.054137931034482,0.00420584423238936,0.001538,active_this_week
3963,2555,9,5.821913001103999,0.6468792223448888,2024-02-28,2023-11-16,11.75,40,0.0,insufficient_data,0.00037340154681689486,10.173786407766992,0.004255895550486586,0.001538,active_this_quarter
3964,975,11,7.732330883752978,0.7029391712502707,2024-03-16,2023-12-30,9.9,23,0.6429,increasing,0.0004959305149262627,9.479473684210529,0.003965450841663694,0.001537,active_this_month
3965,224,9,3.754551579637764,0.41717239773752934,2023-12-17,2023-11-12,10.0,113,0.0,insufficient_data,0.0002408066501809125,10.897058823529411,0.004558454669840909,0.001536,dormant
3966,295,8,5.046724864734911,0.6308406080918639,2024-01-06,2023-12-02,11.2,92,0.0,insufficient_data,0.0003236831039031251,10.434285714285712,0.004364867549217706,0.001536,dormant
3967,10521,9,6.4364145039526335,0.7151571671058482,2024-04-07,2023-11-21,11.35,1,0.0,insufficient_data,0.00041281398936653026,9.935912408759124,0.004156388164211879,0.001536,active_this_week
3968,10963,6,4.8668291592228385,0.8111381932038064,2024-01-28,2024-01-15,8.75,71,0.0,insufficient_data,0.00031214508629771144,10.5,0.00439235713126371,0.001536,active_this_quarter
3969,5219,7,6.110322970378991,0.872903281482713,2024-02-27,2023-12-10,12.560000000000002,41,0.0,insufficient_data,0.00039189937195173864,10.055230769230771,0.004206301388165054,0.001536,active_this_quarter
3970,9106,6,2.159188268766453,0.3598647114610755,2024-01-13,2024-01-08,4.1000000000000005,86,0.0,insufficient_data,0.0001384844189999748,11.46,0.00479394406897925,0.001535,active_this_quarter
3971,7744,8,5.0323243424648645,0.6290405428081081,2024-01-13,2023-12-09,11.200000000000003,86,0.0,insufficient_data,0.00032275949386470867,10.434285714285716,0.004364867549217707,0.001535,active_this_quarter
3972,8437,7,6.034252265797665,0.8620360379710951,2024-01-30,2024-01-17,10.0,69,0.0,insufficient_data,0.00038702040540711117,10.057692307692308,0.00420733109826176,0.001533,active_this_quarter
3973,4259,7,6.760541847641122,0.9657916925201603,2024-03-12,2024-02-17,9.05,27,0.0,insufficient_data,0.0004336026290243167,9.788695652173914,0.004094804490818682,0.001532,active_this_month
3974,3265,10,6.30699958876237,0.630699958876237,2024-02-29,2023-11-12,11.25,39,-0.0357,stable,0.00040451367132604115,9.944444444444445,0.0041599572830487,0.001531,active_this_quarter
3975,2464,7,8.124100587309139,1.1605857981870198,2024-03-31,2023-12-08,11.040000000000001,8,0.0,insufficient_data,0.0005210575501939018,9.295052631578947,0.003888303877313077,0.001531,active_this_month
3976,1683,7,5.728446356097334,0.8183494794424763,2024-01-23,2023-11-23,12.75,76,0.0,insufficient_data,0.0003674068523213474,10.137704918032783,0.0042408019515589035,0.001529,active_this_quarter
3977,1934,8,7.189730742117213,0.8987163427646516,2024-03-25,2023-12-10,10.8,13,0.0,insufficient_data,0.00046112962866234214,9.612075471698114,0.004020920785176972,0.001529,active_this_month
3978,9438,7,8.550780951561062,1.2215401359372946,2024-04-08,2023-12-31,11.0,0,0.0,insufficient_data,0.0005484236595771668,9.107575757575756,0.003809878602601177,0.001527,active_this_week
3979,10830,8,8.348729145152932,1.0435911431441165,2024-04-08,2023-12-10,10.9,0,0.0,insufficient_data,0.000535464610371925,9.170252100840337,0.003836097353391626,0.001526,active_this_week
3980,1072,11,5.936680425284702,0.5396982204804274,2024-03-12,2023-11-15,11.3,26,-0.0357,stable,0.0003807624149207533,10.038474576271188,0.00419929194210421,0.001526,active_this_month
3981,6509,7,7.230764463157334,1.032966351879619,2024-04-02,2023-12-11,11.92,6,0.0,insufficient_data,0.0004637614190901841,9.565716814159291,0.004001528044221118,0.001525,active_this_week
3982,3302,9,7.157468063067945,0.7952742292297716,2024-04-07,2023-12-04,11.0,1,0.0,insufficient_data,0.00045906038883358324,9.575806451612904,0.004005748738604094,0.001523,active_this_week
3983,1085,7,8.015969228128311,1.1451384611611872,2024-04-08,2023-11-12,11.32,0,0.0,insufficient_data,0.0005141223011151406,9.256285714285712,0.0038720869110625954,0.001522,active_this_week
3984,8862,11,6.328864557596342,0.5753513234178492,2024-03-31,2023-11-19,10.899999999999999,8,-0.1071,stable,0.0004059160305131606,9.85390977443609,0.004122084844626051,0.001521,active_this_month
3985,8054,11,6.011075460048528,0.546461405458957,2024-03-24,2023-12-07,10.149999999999999,15,0.1786,stable,0.0003855339085949188,9.961495327102805,0.004167090003623822,0.00152,active_this_month
3986,2439,7,7.328783254593962,1.0469690363705662,2024-04-03,2024-02-24,8.3,5,0.0,insufficient_data,0.00047004807578406103,9.493157894736845,0.003971175216872359,0.00152,active_this_week
3987,6525,10,6.013475805406021,0.6013475805406021,2024-03-14,2023-11-10,10.6,25,-0.0,stable,0.0003856878601687765,9.948709677419355,0.0041617415141414465,0.001519,active_this_month
3988,5495,6,8.11378835473669,1.3522980591227816,2024-03-27,2023-12-25,11.44,11,0.0,insufficient_data,0.0005203961518540506,9.179217391304348,0.0038398477112490978,0.001516,active_this_month
3989,3010,7,5.26964309266502,0.7528061560950029,2024-01-23,2023-12-18,10.6,76,0.0,insufficient_data,0.00033798046820709174,10.193333333333332,0.004264072415049024,0.001516,active_this_quarter
3990,12664,8,6.360223639628501,0.7950279549535626,2024-03-05,2023-11-23,11.75,34,0.0,insufficient_data,0.00040792731610525817,9.78529411764706,0.004093381561824753,0.001514,active_this_quarter
3991,1432,9,8.02997569502261,0.892219521669179,2024-04-02,2024-02-16,9.9,6,0.0,insufficient_data,0.0005150206375215382,9.19,0.003844358289172714,0.001514,active_this_week
